pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
A{1000};./attacks-gadget/bech2-above_00_1.txt;0.06;6.58;0.06;4.11;0.3;0.46;0.02;0.28;0.08;0.02;0.02;0.06;0.44;0.78;1;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
"TIME_ZONE\s*=\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,}))";./attacks-gadget/bech2-above_01_1.txt;1.81;1.17;ERR;1.34;3.95;2.31;0.1;0.25;1.26;0.12;1.63;0.67;2.74;1.18;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"\(((\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,)\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000})))";./attacks-gadget/bech2-above_02_1.txt;1.66;0.42;ERR;1.4;11.21;1.61;0.12;0.26;1.46;0.24;3.77;1.81;2.16;1.12;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"\((\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))|\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,\s*(true|false)\s*,\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000})))";./attacks-gadget/bech2-above_03_1.txt;3.3;0.15;ERR;1.45;31.6;2.71;18.01;0.28;4.34;0.47;9.46;4.86;4.62;1.74;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"\(\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))";./attacks-gadget/bech2-above_04_1.txt;1.63;0.08;ERR;1.38;13.83;2.2;0.11;0.25;2.77;0.33;5.76;2.16;2.62;1.27;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"\(\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))|((\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,)\s*((\x27[^\x27]{1000})|(\x22[^\x22 ]{1000})))";./attacks-gadget/bech2-above_05_1.txt;3.23;0.28;ERR;1.44;57.38;1.75;20.33;0.26;7.48;0.67;17.43;7.13;7.6;2.29;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"\(\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))|((\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,)\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000})))";./attacks-gadget/bech2-above_06_1.txt;3.33;0.2;ERR;1.47;58.72;1.36;19.32;0.31;7.24;0.64;17.77;7.44;7.76;1.96;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"\(\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,\s*(true|false)\s*,\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))";./attacks-gadget/bech2-above_07_1.txt;1.65;1.05;ERR;1.38;7.18;1.35;0.11;0.29;0.93;0.14;2.45;1.22;1.64;1.02;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"\(\s*(\x27[^\x27]{1024,}|\x22[^\x22]{1024,})";./attacks-gadget/bech2-above_08_1.txt;1.74;0.08;ERR;1.36;11.35;2.18;0.11;0.31;2.24;0.25;4.41;1.74;2.02;1.22;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
"\(\s*(\x27[^\x27]{1075,}|\x22[^\x22]{1075,})";./attacks-gadget/bech2-above_09_1.txt;2.07;0.09;ERR;1.37;11.17;2.16;0.11;0.25;2.34;0.25;5.14;1.65;2.05;1.23;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
