pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
\x20WebID\x20IISWebAgentIF.dll[^\n\x20\x20]*\x20Redirect\x20url=[^\n\x20\x20]{1024};./attacks-gadget/home-brewed-above_01_1.txt;0.94;0.29;ERR;1.35;1.09;1.04;0.1;0.28;0.28;0.04;0.32;0.25;1.0;0.9;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
.* BODY\.PEEK\[[^\]]{1024};./attacks-gadget/snort-above_01_1.txt;0.04;1.95;ERR;0.6;1.34;0.53;120.59;0.29;0.39;0.1;0.04;0.1;0.59;0.83;0;1;ERR;1;1;1;1;ERR;1;1;1;1;1;1;42.0
.* BODY\[[^\]]{1024};./attacks-gadget/snort-above_02_1.txt;0.05;1.72;ERR;0.69;1.33;0.53;0.26;0.26;0.42;0.14;0.03;0.08;0.61;0.84;0;1;ERR;1;1;1;1;ERR;1;1;1;1;1;1;42.0
.* CREATE [^\x20]{1024};./attacks-gadget/snort-above_03_1.txt;92.56;0.41;ERR;1.39;TO;1.26;0.1;0.28;0.85;0.17;0.59;TO;TO;TO;1;0;ERR;0;TO;0;0;ERR;0;0;0;TO;TO;TO;42.0
.* [fF][iI][nN][dD] [^\x20]{1024};./attacks-gadget/snort-above_04_1.txt;121.36;0.54;ERR;1.5;TO;1.32;0.11;0.26;0.96;0.2;0.87;TO;TO;TO;1;0;ERR;0;TO;0;0;ERR;0;0;0;TO;TO;TO;42.0
SSH-0*([2-9]\d*|1\d+)\.[^-]*-[^\n]*\n\x20\x20.{3}\x20.{1000};./attacks-gadget/snort-above_08_1.txt;0.05;0.56;0.15;1.44;TO;1.08;0.1;0.26;TO;TO;0.07;TO;TO;TO;0;0;0;0;TO;0;0;0;TO;TO;0;TO;TO;TO;42.0
USING\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,}));./attacks-gadget/snort-above_10_1.txt;1.78;1.39;ERR;1.44;4.85;2.38;0.1;0.28;1.58;0.16;2.29;0.87;1.39;1.1;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
\/OvCgi\/[^\.]*\.exe[^\x20]{2000,};./attacks-gadget/snort-above_15_1.txt;11.79;2.47;ERR;0.68;0.53;0.58;0.0;0.25;0.85;0.05;0.34;0.09;0.65;ERR;0;1;ERR;1;1;1;ERR;ERR;1;1;1;1;1;ERR;42.0
\x20nds[^\r\n]{1000};./attacks-gadget/snort-above_20_1.txt;0.87;2.27;0.04;0.96;0.32;0.51;0.08;0.27;0.08;0.01;0.02;0.06;0.48;0.75;0;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
^LoadTestPassword\x20[^\r\n]{1024,};./attacks-gadget/snort-above_22_1.txt;0.9;1.08;ERR;0.52;1.28;0.56;0.2;0.28;0.73;0.08;0.34;0.43;0.57;ERR;0;1;ERR;1;1;1;1;ERR;1;1;1;1;1;ERR;42.0
^SEARCH\s+[^\n]{1024};./attacks-gadget/snort-above_23_1.txt;0.96;0.05;ERR;0.76;0.29;0.54;0.02;0.28;0.07;0.03;0.02;0.05;0.48;0.74;1;1;ERR;1;1;1;1;ERR;1;1;1;1;1;1;42.0
^X?PAT\s+[^\n]{1024};./attacks-gadget/snort-above_24_1.txt;0.88;0.05;ERR;0.8;0.3;0.51;0.02;0.23;0.08;0.02;0.02;0.06;0.5;0.8;1;1;ERR;1;1;1;1;ERR;1;1;1;1;1;1;42.0
^\s*MAIL\s+[^\s\x20][^\n]{1006,};./attacks-gadget/snort-above_25_1.txt;3.71;1.76;ERR;0.54;0.5;0.53;0.23;0.24;0.82;0.07;0.04;0.09;0.64;ERR;1;1;ERR;1;1;1;1;ERR;1;1;1;1;1;ERR;42.0
^\s*URL\s*=\s*mhtml\x20\x20\x20[A-Z\x20]{2,31}\x20[^\r\n]{1253,};./attacks-gadget/snort-above_26_1.txt;1.56;1.8;ERR;0.58;1.51;0.6;0.2;0.3;0.82;0.09;0.35;0.4;0.62;ERR;0;1;ERR;1;1;1;1;ERR;1;1;1;1;1;ERR;42.0
href\s*=\s*(\x20mhtml\x20\x20\x20[A-Z\x20]{2,31}\x20[^\x20]{1253,}|\x20mhtml\x20\x20\x20[A-Z\x20]{2,31}\x20[^\x20]{1253,}|mhtml\x20\x20\x20[A-Z\x20]{2,31}\x20[^\x20\r\x20\x20]{1253,});./attacks-gadget/snort-above_27_1.txt;4.92;0.66;ERR;1.4;8.32;3.12;8.6;0.25;2.26;0.23;1.49;1.14;2.9;1.56;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
