pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"%[^\x20\x20]{1000}";../runGen4/random/random50000.txt;2.86;0.1;12.56;TO;1.02;1.68;1.88;4.16;1.58;3.02;0.05;0.1;0.51;1.11;0;0;0;TO;0;0;0;0;0;0;0;0;0;0;52.4288
"(0x[0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S{157}|(0x[0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S+\s+\S{125}|(0x[0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S+\s+\S+\s+\S{1025}|(0x[ 0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S+\s+\S+\s+\S+\s+\S{117}|(0x[0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S+\s+\S+\s+\S+\s+\S+\s+\S{37}";../runGen4/random/random50000.txt;8.92;0.43;ERR;4.1;20.25;60.65;6.79;0.26;16.96;3.5;18.62;8.7;10.98;1.24;22109;22102;ERR;22102;22102;22102;22102;ERR;22102;22102;22102;22102;22102;22102;52.4288
"(Context|Action)\x3D[^\x26\x3b]{1024}";../runGen4/random/random50000.txt;0.9;0.07;ERR;0.8;2.79;1.06;0.07;0.31;1.39;3.08;0.06;0.1;0.52;0.85;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"(OvJavaScript|OvTitleFrame|OvHelpWindow|OvMap|OvSession|OvJavaLocale|OvOSLocale|OvLogin|OvDebug|OvDeveloper|OvTreeControl|OvJavaScript|OvProduct|OvPort|OvLocale|OvWebSession)\s*\x3D[^\x3B\x2C]{1024}";../runGen4/random/random50000.txt;0.88;0.08;ERR;0.84;1.58;1.86;0.06;0.29;4.57;3.07;0.06;0.09;0.56;0.9;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"([^\x20]{1024,}|.*\x20[^\x20]{1024,})";../runGen4/random/random50000.txt;TO;0.06;ERR;2.14;TO;3.07;76.13;0.27;TO;3.04;0.07;0.1;0.55;TO;TO;0;ERR;0;TO;0;0;ERR;TO;0;0;0;0;TO;52.4288
"(arg=[^\x26]*OVwSelection[^\x26]*\x26.*sel=[^\s\x26]{1023}|sel=[^\x26]{1023,}\x26.*arg=[^\s\x26]*OVwSelection)";../runGen4/random/random50000.txt;1.77;0.12;ERR;0.85;2.71;3.62;0.1;0.25;3.1;3.22;0.05;0.1;0.54;0.86;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"-group[^\r\n\s]{1280}";../runGen4/random/random50000.txt;ERR;0.06;ERR;0.65;0.58;1.01;0.07;0.28;0.92;3.12;0.06;0.1;0.58;0.83;ERR;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"<EMBED[^>]+src\s*=\s*(\x22[^\x22]{1024}|\x27[^\x27]{1024}|[^\s]{1024})";../runGen4/random/random50000.txt;2.65;0.11;ERR;0.66;0.57;1.36;0.07;0.25;2.46;3.09;0.06;0.11;0.61;0.85;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"<[^>]*style\s*[>=].{1,1024}margin\s*\x3a\s*[^\x3b\x7d]*-\d+.*[\x7b\x3b]";../runGen4/random/random50000.txt;7.34;0.58;ERR;1.16;3.94;1.39;0.09;0.24;3.35;3.28;0.07;0.28;1.12;1.01;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;52.4288
"<svg .{0,1000}transform\s*=\s*[\x22\x27][^\x22\x27]{500}";../runGen4/random/random50000.txt;6.76;0.09;ERR;0.64;0.57;1.12;0.07;0.41;2.02;3.1;0.07;0.14;0.65;0.86;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;52.4288
"NUMTO(DS|YM)INTERVAL\s*\(\s*\d+\s*,\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,}))";../runGen4/random/random50000.txt;1.66;0.09;ERR;0.77;0.59;1.5;0.06;0.39;3.26;3.15;0.04;0.1;0.65;0.85;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;52.4288
"Oid\x3D[^\x20\x20]{1000}";../runGen4/random/random50000.txt;0.83;0.06;0.06;0.65;0.6;1.01;0.03;0.43;1.04;3.14;0.05;0.08;0.72;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"SSH-0*([2-9]\d*|1\d+)\.[^-]*-[^\n]*\x20\x20.{3}\x20.{1000}";../runGen4/random/random50000.txt;0.02;0.07;0.08;0.73;0.61;1.24;0.06;0.41;2.51;3.09;0.06;0.11;0.66;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"TIME_ZONE\s*=\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,}))";../runGen4/random/random50000.txt;1.64;0.07;ERR;0.68;0.55;1.16;0.06;0.46;2.13;3.18;0.05;0.09;0.62;0.85;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;52.4288
"Template\x3D[^\x20\x20]{1000}";../runGen4/random/random50000.txt;0.84;0.06;0.06;0.62;0.58;1.05;0.05;0.43;1.13;3.07;0.04;0.1;0.62;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"USING\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))";../runGen4/random/random50000.txt;1.56;0.09;ERR;0.66;0.56;1.08;0.06;0.45;1.86;3.22;0.05;0.1;0.66;0.84;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;52.4288
