pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"encoding\x3D[\x22\x27][^\x22\x27]{1024}";./attacks-gadget/bech1-above_00_1.txt;0.94;1.14;ERR;1.38;2.56;2.3;0.1;0.29;1.02;0.11;0.86;0.64;0.88;1.15;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
"session_id=\x22[^\x22]{0,1000}([\x60\x3b\x7c]|\x24\x28|%60|%3b|%7c|%26|%24%28)";./attacks-gadget/bech1-above_01_1.txt;0.91;0.98;0.42;1.9;18.4;2.33;0.35;0.32;3.18;0.54;2.71;1.61;3.44;2.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.7896
"version\x3D[\x22\x27][^\x22\x27]{1024}";./attacks-gadget/bech1-above_02_1.txt;0.95;1.17;ERR;1.42;2.71;2.09;0.1;0.26;1.06;0.12;1.06;0.67;0.98;1.12;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
"TIME_ZONE\s*=\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,}))";./attacks-gadget/bech2-above_01_1.txt;1.91;1.14;ERR;1.38;3.5;2.34;0.1;0.29;1.16;0.14;1.66;0.67;2.42;1.15;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"\(\s*(\x27[^\x27]{1024,}|\x22[^\x22]{1024,})";./attacks-gadget/bech2-above_08_1.txt;1.83;0.09;ERR;1.41;9.08;2.26;0.1;0.26;2.2;0.24;5.46;1.64;2.07;1.24;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
"\(\s*(\x27[^\x27]{1075,}|\x22[^\x22]{1075,})";./attacks-gadget/bech2-above_09_1.txt;2.17;0.09;ERR;1.36;7.35;2.29;0.12;0.27;2.06;0.26;3.88;1.65;2.02;1.19;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
"%[^\x20\x20]{1000}";./attacks-gadget/bech3-above_00_1.txt;0.94;4.75;0.14;5.05;0.31;0.54;0.1;0.28;0.07;0.04;0.02;0.07;0.46;0.77;1;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
"(0x[0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S{157}|(0x[0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S+\s+\S{125}|(0x[0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S+\s+\S+\s+\S{1025}|(0x[ 0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S+\s+\S+\s+\S+\s+\S{117}|(0x[0-9a-f]+|0[0-8]+|[1-9]\d*)\s+\S+\s+\S+\s+\S+\s+\S+\s+\S{37}";./attacks-gadget/bech3-above_01_1.txt;53.96;0.52;ERR;1.31;94.1;63.99;58.73;0.27;13.3;2.14;40.44;24.32;18.32;6.79;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;37.8
"(Context|Action)\x3D[^\x26\x3b]{1024}";./attacks-gadget/bech3-above_02_1.txt;1.0;1.66;ERR;0.65;0.33;0.6;0.04;0.28;0.09;0.05;0.03;0.07;0.49;0.76;0;1;ERR;1;1;1;1;ERR;1;1;1;1;1;1;42.0
"(OvJavaScript|OvTitleFrame|OvHelpWindow|OvMap|OvSession|OvJavaLocale|OvOSLocale|OvLogin|OvDebug|OvDeveloper|OvTreeControl|OvJavaScript|OvProduct|OvPort|OvLocale|OvWebSession)\s*\x3D[^\x3B\x2C]{1024}";./attacks-gadget/bech3-above_03_1.txt;1.08;2.17;ERR;0.73;0.31;1.43;0.05;0.3;0.08;0.04;0.04;0.08;0.52;0.84;0;1;ERR;1;1;1;1;ERR;1;1;1;1;1;1;42.0
"([^\x20]{1024,}|.*\x20[^\x20]{1024,})";./attacks-gadget/bech3-above_04_1.txt;10.66;1.47;ERR;0.95;0.52;0.55;4.0;0.31;0.89;0.11;0.33;0.08;0.62;ERR;1;1;ERR;1;1;1;1;ERR;1;1;1;1;1;ERR;42.0
"(arg=[^\x26]*OVwSelection[^\x26]*\x26.*sel=[^\s\x26]{1023}|sel=[^\x26]{1023,}\x26.*arg=[^\s\x26]*OVwSelection)";./attacks-gadget/bech3-above_05_1.txt;1.89;0.13;ERR;3.7;TO;4.67;11.68;0.29;TO;TO;TO;TO;2.88;TO;0;0;ERR;0;TO;0;0;ERR;TO;TO;TO;TO;0;TO;47.32434
"-group[^\r\n\s]{1280}";./attacks-gadget/bech3-above_06_1.txt;ERR;1.73;ERR;0.95;0.42;0.64;0.09;0.29;0.13;0.01;0.03;0.15;0.58;1.91;ERR;1;ERR;1;1;1;1;ERR;1;1;1;1;1;1;48.0
"<EMBED[^>]+src\s*=\s*(\x22[^\x22]{1024}|\x27[^\x27]{1024}|[^\s]{1024})";./attacks-gadget/bech3-above_07_1.txt;TO;1.45;ERR;1.39;TO;3.06;9.16;0.29;TO;0.12;TO;TO;TO;TO;TO;0;ERR;0;TO;0;0;ERR;TO;0;TO;TO;TO;TO;42.0
"<[^>]*style\s*[>=].{1,1024}margin\s*\x3a\s*[^\x3b\x7d]*-\d+.*[\x7b\x3b]";./attacks-gadget/bech3-above_08_1.txt;TO;0.59;ERR;3.07;TO;2.31;10.23;0.32;TO;0.14;0.92;TO;1.29;TO;TO;0;ERR;0;TO;0;0;ERR;TO;0;0;TO;0;TO;37.638291
"<svg .{0,1000}transform\s*=\s*[\x22\x27][^\x22\x27]{500}";./attacks-gadget/bech3-above_09_1.txt;TO;0.09;0.04;0.64;0.39;0.7;0.06;0.26;0.13;0.09;0.08;0.14;0.89;1.91;TO;0;1;1;1;1;1;0;1;0;0;1;0;1;45.927176
"NUMTO(DS|YM)INTERVAL\s*\(\s*\d+\s*,\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,}))";./attacks-gadget/bech3-above_10_1.txt;1.8;1.03;ERR;1.49;4.64;2.76;6.45;0.33;1.18;0.14;1.68;0.82;1.87;1.14;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"Oid\x3D[^\x20\x20]{1000}";./attacks-gadget/bech3-above_11_1.txt;0.94;2.13;0.05;1.0;0.31;0.56;0.08;0.3;0.1;0.03;0.01;0.07;0.53;0.8;0;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
"SSH-0*([2-9]\d*|1\d+)\.[^-]*-[^\n]*\x20\x20.{3}\x20.{1000}";./attacks-gadget/bech3-above_12_1.txt;0.07;1.7;0.03;0.68;0.5;0.76;0.18;0.23;0.48;0.08;0.04;0.09;0.61;0.77;0;1;1;1;1;1;1;0;1;1;1;1;1;1;41.200112
"Template\x3D[^\x20\x20]{1000}";./attacks-gadget/bech3-above_14_1.txt;0.95;1.61;0.04;0.7;0.32;0.6;0.06;0.29;0.1;0.04;0.02;0.06;0.53;0.78;0;1;1;1;1;1;1;0;1;1;1;1;1;1;42.0
"USING\s*((\x27[^\x27]{1000})|(\x22[^\x22]{1000}))";./attacks-gadget/bech3-above_15_1.txt;1.99;1.41;ERR;1.4;4.47;2.33;0.12;0.27;1.54;0.18;2.45;0.93;1.33;1.13;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"[?&]\w+=[^&]{1023}";./attacks-gadget/bech3-above_16_1.txt;6.14;0.31;ERR;2.11;7.5;2.28;0.12;0.29;1.33;0.19;2.19;1.69;1.24;1.03;0;0;ERR;0;0;0;0;ERR;0;0;0;0;0;0;42.0
"[^\x26\x3D\r\n]{1025}";./attacks-gadget/bech3-above_17_1.txt;0.06;0.77;ERR;4.2;0.28;0.54;0.11;0.31;0.08;0.02;0.02;0.05;0.48;0.67;1;1;ERR;1;1;1;1;ERR;1;1;1;1;1;1;42.0
"[^\x3E]*text\s*\x3D\s*(\x27[^\x27]{500}|\x22[^\x22]{500}|\S{500})";./attacks-gadget/bech3-above_18_1.txt;0.49;1.61;ERR;1.5;TO;3.2;9.86;0.26;TO;0.16;TO;TO;TO;TO;0;0;ERR;0;TO;0;0;0;TO;0;TO;TO;TO;TO;42.0
"\(((\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,)\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,})))";./attacks-gadget/bech3-above_19_1.txt;1.62;0.44;ERR;1.38;8.98;1.6;0.11;0.26;1.48;0.22;3.7;1.82;2.33;1.02;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
"\((\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,}))|\s*(\x27[^\x27]*'|\x22[^\x22]+\x22)\s*,\s*(true|false)\s*,\s*((\x27[^\x27]{1000,})|(\x22[^\x22]{1000,})))";./attacks-gadget/bech3-above_20_1.txt;3.21;0.15;ERR;1.38;24.64;2.82;16.28;0.3;4.42;0.49;9.54;4.78;4.51;1.73;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;42.0
